step,source_elapsed_s,target_center_x,target_center_y,target_center_z,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13
66,3.334866334,0.500000000,0.000000000,0.200000000,-0.116770259,-0.339569916,0.400060791,-0.435236423,0.530495942,0.043087045,0.093467422,0.085952573,0.196679027,-0.425147146,0.504582829,-0.842265572,-0.299745449,-0.194412752,-0.130737550,-0.325536698,0.415365018,-0.425929966,0.517591675,0.054458145,0.110819901,0.064353517,0.221817139,-0.406405484,0.518979938,-0.849660280,-0.296102623,-0.198102903
67,3.384911286,0.500000000,0.000000000,0.200000000,0.218362502,-0.396783790,0.712355970,-0.488087647,1.000000000,0.140606474,0.320541172,0.114965105,0.305724678,-0.281619294,-0.597575504,0.485574204,0.288153276,-0.034323465,0.204545952,-0.382867777,0.727512143,-0.478871134,0.987352029,0.151838399,0.337720967,0.093496909,0.330877726,-0.263019218,-0.583240192,0.478292976,0.291635037,-0.038131677
68,3.435120044,0.500000000,0.000000000,0.200000000,-0.048968811,-0.074406142,0.067259626,0.457278434,-0.156598570,0.070377053,0.451930057,-0.014459335,0.204299819,-0.233342455,0.028129914,-0.108493911,0.506959123,-0.082743158,-0.062645309,-0.060609673,0.082202448,0.466330594,-0.168973565,0.081398139,0.468925483,-0.035771333,0.229430678,-0.214899457,0.042326703,-0.115630485,0.510234431,-0.086652331
69,3.484907318,0.500000000,0.000000000,0.200000000,-0.289657330,0.119248547,-0.218677088,0.681381455,0.260712590,-0.101291194,-0.423045027,0.034023368,-0.094125206,-0.060414967,0.040841724,1.000000000,-0.318510623,0.070449550,-0.303186922,0.132911318,-0.203928668,0.690302659,0.248628013,-0.090461163,-0.406250666,0.012870784,-0.068992328,-0.042131462,0.054927044,0.993008853,-0.315437015,0.066437568
70,3.534934563,0.500000000,0.000000000,0.200000000,0.250336676,0.566697676,-0.056216673,0.155685719,-0.107744203,0.462174933,-0.232780491,0.098501861,-0.278097324,0.273496147,-0.298577035,0.853093289,-0.223150976,-0.018080755,0.236961759,0.580229535,-0.041661688,0.164473084,-0.119546720,0.472814922,-0.216183516,0.077507844,-0.252966123,0.291620962,-0.284608993,0.846246290,-0.220277459,-0.022193229
71,3.584921276,0.500000000,0.000000000,0.200000000,-0.000222508,0.144050561,-0.265278576,-0.887852296,-1.000000000,-0.062893926,0.398617499,0.283465438,0.144280792,0.365929249,-0.007274315,-0.054703582,0.226469405,0.385038485,-0.013443604,0.157448229,-0.250914748,-0.879196498,-1.011526361,-0.052441314,0.415019874,0.262630914,0.169413476,0.383898218,0.006578861,-0.061409146,0.229145483,0.380827278
72,3.634962296,0.500000000,0.000000000,0.200000000,0.407142814,0.208661929,-0.556295285,-0.290574920,-1.000000000,0.235552607,-0.024211814,0.344939201,0.464267238,-0.071068950,0.285679599,-0.000813527,-0.601423085,0.131898981,0.394075143,0.221929966,-0.542118056,-0.282048075,-1.011255218,0.245822431,-0.008001047,0.324262992,0.489397622,-0.053254798,0.299422468,-0.007381023,-0.598937651,0.127591909
73,3.684924252,0.500000000,0.000000000,0.200000000,0.075165198,0.100384016,0.674265692,-0.457770856,-0.821851789,0.208303988,0.451417999,0.179592408,0.028284190,0.109259842,0.110057123,0.098932255,-0.106363682,0.347095006,0.062249202,0.113522704,0.688257632,-0.449370446,-0.832843809,0.218393930,0.467439802,0.159075143,0.053415399,0.126923302,0.123684499,0.092500979,-0.104067402,0.342695303
74,3.734931496,0.500000000,0.000000000,0.200000000,-0.123511520,-0.602336787,0.011937956,-0.339906803,-0.471820349,0.127139135,-0.442336697,-0.205307684,-0.232575027,-0.343535165,-0.186936236,-0.168132380,-0.523928653,-0.359233719,-0.136277717,-0.589325155,0.025748718,-0.331633513,-0.482554715,0.137050683,-0.426501736,-0.225667347,-0.207445433,-0.326022220,-0.173418452,-0.174430683,-0.521815284,-0.363722716
75,3.785041058,0.500000000,0.000000000,0.200000000,0.573866357,0.084262358,-0.176027970,0.253129917,0.128942661,0.022403014,-0.150833961,-0.041337763,-0.180195180,0.615502467,-0.137929814,0.244469636,0.214457720,-0.488884265,0.561250243,0.097144610,-0.162395809,0.261284967,0.118459404,0.032141159,-0.135182724,-0.061539092,-0.155067240,0.632869960,-0.124523083,0.238302816,0.216391650,-0.493458338
76,3.834955954,0.500000000,0.000000000,0.200000000,0.318549781,0.098227564,-0.738274415,0.722438633,0.545110810,0.056901302,-0.254775290,-0.191087307,-0.080352165,-0.187451697,0.410475779,0.336064063,0.447007045,0.059125011,0.306082647,0.110983743,-0.724816462,0.730472492,0.534872956,0.066467265,-0.239304806,-0.211132802,-0.055224166,-0.170230533,0.423769579,0.330025388,0.448762236,0.054469333
77,3.884965713,0.500000000,0.000000000,0.200000000,-0.028325417,-0.120708578,-0.128600638,-0.086764786,0.198421772,0.038219632,-0.019426729,0.592361748,0.017163770,0.109518354,-0.100262300,0.530312863,0.357523096,0.031947102,-0.040647018,-0.108077801,-0.115315850,-0.078848132,0.188422871,0.047616780,-0.004134673,0.572473695,0.042288709,0.126598728,-0.087075828,0.524400635,0.359106880,0.027212957
78,3.935075389,0.500000000,0.000000000,0.200000000,0.294656361,0.281783548,-0.541957473,-0.628759052,-0.518940091,0.018244982,-0.298719309,-0.360082100,-0.248938232,-0.037445712,-0.058337953,0.063620621,-0.081934248,0.044908413,0.282480158,0.294289681,-0.528843511,-0.620955268,-0.528707338,0.027478738,-0.283603560,-0.379815747,-0.223814811,-0.020506873,-0.045261731,0.057832158,-0.080520561,0.040099927
79,3.984904757,0.500000000,0.000000000,0.200000000,-0.050625850,-0.395908558,-0.576487645,-0.058450057,0.280334329,-0.156477846,-0.241254466,0.199976525,0.564542473,0.509900457,-0.264805359,-0.395710980,-0.133853159,0.038852364,-0.062657726,-0.383526920,-0.563536779,-0.050752153,0.270790555,-0.147400897,-0.226309625,0.180395362,0.589666140,0.526702185,-0.251835484,-0.401380714,-0.132604562,0.033973025
80,4.035258606,0.500000000,0.000000000,0.200000000,0.334272670,-1.000000000,0.433377446,-0.534969363,0.169088753,-0.879087920,-0.246278315,0.118860512,-0.377140055,-0.691853793,-1.000000000,-0.041748111,-1.000000000,-0.380314250,0.075756597,-0.160246313,0.499669590,0.405052808,-0.267957715,0.108389561,-0.257700027,-0.024729596,0.500394990,-0.505366953,-0.052490413,-0.272961770,-0.011553526,0.066511165
81,4.084996231,0.400000000,0.000000000,0.200000000,0.205760444,0.613840348,-0.358100248,-0.452665192,-0.403808201,-0.784121511,0.171366935,0.251048530,-0.839533015,-0.030673633,-1.000000000,-0.120969638,-1.000000000,-0.591484758,-0.039062371,0.815763450,-0.383012538,0.360485393,-0.225009779,0.080678346,-0.065325911,-0.081994896,-0.222679361,-0.117431777,-0.257107615,-0.338818192,-0.072870493,-0.092375132
82,4.134949868,0.400000000,0.000000000,0.200000000,-0.052454129,-0.095801625,-0.343021371,0.005486987,-0.479633801,-0.438405893,0.729355156,0.072205449,-0.248763193,-0.472812852,-0.884883979,-0.219019182,0.042754668,-0.598906082,-0.251931116,-0.155599132,-0.365772181,0.501474849,-0.123809092,-0.039548448,0.451109051,-0.248233383,0.044939707,-0.511091301,-0.370317259,-0.412919395,0.728088397,-0.194058430
83,4.184850907,0.400000000,0.000000000,0.200000000,0.288732707,0.282349853,0.498952402,-0.347420935,-1.000000000,-0.371127537,0.706687536,0.275794126,0.471108826,0.522447814,-0.073882180,0.037029517,0.091708128,-0.698103053,0.198587886,0.251077345,0.590833014,-0.106740270,-0.681942880,-0.258291288,0.557151269,0.158902042,0.543179983,0.612794203,0.168672082,0.015292305,0.264200453,-0.333790583
84,4.234938551,0.400000000,0.000000000,0.200000000,-0.052559419,-0.110538334,0.145692470,-0.872801122,-1.000000000,0.230045731,0.214680038,-0.170571846,-0.197642125,-0.173160543,-0.732887574,-0.533261316,0.501378652,-0.051147428,-0.074676659,0.010895513,0.333491268,-0.830439378,-0.803374827,0.273353147,0.229479625,-0.094853041,-0.175562251,0.001637692,-0.676561803,-0.424690256,0.418311741,0.274434957
85,4.284920177,0.400000000,0.000000000,0.200000000,0.430886262,0.016638660,0.329694472,-0.561516377,-0.893321856,-0.616007272,-0.670997439,-0.594514893,0.251906064,0.120446856,-0.491331100,-1.000000000,0.517793619,0.113716983,0.447337887,0.227653020,0.505614854,-0.707448813,-0.769938230,-0.661327034,-0.543099044,-0.446018966,0.225152284,0.270070399,-0.606984034,-0.844022974,0.398252056,0.349659794
86,4.334897417,0.400000000,0.000000000,0.200000000,-0.354465918,-0.085005367,0.501107750,0.285015411,0.789797766,0.047347603,-0.098833096,-0.203025667,-0.760190467,-0.237063313,-0.303582825,0.488521320,-0.491970752,-0.161648456,-0.338092844,0.113287261,0.589705778,0.142984919,0.868774285,0.019365545,0.087107065,-0.089724941,-0.766746972,-0.205370979,-0.434934773,0.552891706,-0.595173497,-0.038546380
87,4.385147843,0.400000000,0.000000000,0.200000000,-0.033454382,0.152826939,-0.018867472,1.000000000,0.213020549,0.087423570,-0.128239666,0.141160181,-0.563174848,-0.293460019,0.115089627,-0.444230243,0.121879982,-0.551523375,0.011548552,0.270856131,0.028967554,0.913552076,0.287961916,0.054018162,0.080331649,0.236524774,-0.549871416,-0.286118036,0.017222354,-0.406052861,0.055140952,-0.499357993
88,4.435058461,0.400000000,0.000000000,0.200000000,0.459380751,0.078016982,0.041792478,-0.457369927,0.419415022,0.243927270,-0.388088155,-0.049832070,-0.532867783,0.134731883,0.091317052,0.546627052,0.247096758,0.316208662,0.523893153,0.143954404,0.042152855,-0.505222708,0.454298015,0.213290782,-0.185148108,-0.013969967,-0.508997177,0.092258187,0.032746835,0.560590864,0.214343670,0.332229608
89,4.484972123,0.400000000,0.000000000,0.200000000,-0.109318266,0.071706864,-0.029630399,0.029510952,-0.375022448,0.003059548,-0.404386132,0.242573350,0.121651070,0.096423022,-0.142648813,0.532327917,0.064077583,0.156569460,-0.035925696,0.102494883,-0.066659423,0.012840962,-0.352728646,-0.021435720,-0.215458586,0.262574758,0.144793575,0.068632079,-0.166653185,0.554443036,0.053647148,0.148004043
90,4.534921530,0.400000000,0.000000000,0.200000000,-0.182570857,0.120159064,-0.215265081,-0.314814976,-0.312878121,0.387749917,-0.111376932,0.327297048,-0.340384028,0.155120270,-0.237165043,0.138016607,0.657329063,0.429204772,-0.124989570,0.148279559,-0.275129885,-0.315924952,-0.304902165,0.375680749,0.049479941,0.344474205,-0.320825945,0.131362553,-0.233259075,0.168229669,0.669407014,0.401989926
91,4.585039355,0.400000000,0.000000000,0.200000000,-0.267366098,0.330079047,0.411225425,-0.096565098,-0.212293659,-0.198236867,-0.062132130,-0.342115611,-0.104022844,0.047020894,-0.322630701,-0.660526509,0.284433598,-0.022450235,-0.223059008,0.346422678,0.349832660,-0.078484200,-0.222788791,-0.197478033,0.061754098,-0.324137123,-0.090837121,0.030085279,-0.315408824,-0.624946839,0.301982578,-0.056520179
92,4.634942967,0.400000000,0.000000000,0.200000000,-0.460336571,-0.128857851,0.177588676,-0.345204164,0.233252881,0.024665242,0.027412896,-0.113032057,-0.210721421,0.379791957,0.091451294,0.174113110,0.230387979,0.120965133,-0.425621813,-0.121679025,0.121473935,-0.318722161,0.205977540,0.034692098,0.120548506,-0.092702084,-0.193419314,0.369964354,0.096048753,0.206918318,0.243315044,0.090720585
93,4.684925756,0.400000000,0.000000000,0.200000000,0.068804574,0.136928900,0.067081105,-0.316224412,0.457058706,0.050062371,-0.187328772,0.177264425,0.640592516,-0.334225949,0.089305451,0.649315247,-0.566663218,0.037438679,0.098167586,0.141367482,0.016412608,-0.293262559,0.422781688,0.060234275,-0.116581978,0.197498831,0.659676003,-0.344357476,0.093650414,0.677296130,-0.558235917,0.010299080
94,4.735233985,0.400000000,0.000000000,0.200000000,-0.036170682,-0.264514346,0.711498017,0.399109354,0.000340090,-0.307202584,0.008693032,-0.215489372,0.162122409,-0.098496900,0.131916916,0.742035578,0.322409677,-0.030253431,-0.011858657,-0.256838593,0.665523897,0.415518876,-0.026793528,-0.298194033,0.062864412,-0.194133618,0.183282607,-0.107514130,0.135842687,0.767817150,0.328369162,-0.058232786
95,4.784908896,0.400000000,0.000000000,0.200000000,-0.042789511,-0.382491399,0.365879338,-0.425685260,-0.254348489,-0.313187520,0.001741097,0.432646181,-0.161961783,-0.134039119,-0.205385289,0.055752199,0.171210751,0.686265123,-0.020251916,-0.369955245,0.325627081,-0.414474815,-0.280695424,-0.304942664,0.044484255,0.453756073,-0.139911823,-0.144461783,-0.200836080,0.079110086,0.175923387,0.658533337
96,4.834924400,0.400000000,0.000000000,0.200000000,0.318944222,0.111032332,-0.353849969,0.664966877,0.317425115,-0.152913026,0.099185542,0.011464779,0.403342903,0.205236009,-0.288493765,0.201401073,0.678811034,0.154062666,0.341630230,0.127482745,-0.387787006,0.672434958,0.292838473,-0.145247140,0.135780324,0.033764102,0.426172586,0.195004163,-0.284055492,0.222408732,0.682795941,0.127038779
97,4.885173759,0.400000000,0.000000000,0.200000000,-0.102840203,-0.230175832,1.000000000,0.651713277,-0.419478941,0.137505846,0.471390657,0.192821453,-0.162049208,-0.004482834,-0.799889713,-0.111973843,-0.051394210,0.260990980,-0.079547786,-0.210201721,0.970528319,0.655928303,-0.442187599,0.144852828,0.504163690,0.215528295,-0.138962317,-0.015454439,-0.795455002,-0.093252743,-0.047427363,0.234298509
98,4.934971927,0.400000000,0.000000000,0.200000000,-0.082286457,-0.260333860,0.685106950,0.490205197,-0.289632689,-0.480743852,-0.682664964,-0.059307368,-0.031655170,-0.040090383,0.357256029,0.917350151,0.316551018,0.101586018,-0.058373982,-0.238212462,0.658464965,0.492448537,-0.309923768,-0.473616233,-0.652389338,-0.036309761,-0.008481843,-0.051309057,0.361622583,0.934182484,0.320914825,0.074713610
99,4.984892661,0.400000000,0.000000000,0.200000000,0.043529233,-0.687923977,0.419300733,-0.104520508,0.554799261,-0.269466210,-0.132912709,-0.411184020,-0.136022577,0.665542616,-0.320865224,-0.252086088,-0.211818765,0.112023515,0.067602638,-0.666097555,0.393846027,-0.102507092,0.536609257,-0.262577475,-0.104477048,-0.388393744,-0.112559300,0.654184709,-0.316659971,-0.236619701,-0.206853694,0.084821289
100,5.035023337,0.400000000,0.000000000,0.200000000,-0.304196266,-0.267525992,-0.543905811,1.000000000,-0.346143877,-0.060136228,-0.498500491,-0.018849031,-0.141515601,-0.744227044,1.000000000,-0.257001654,-0.191121218,0.224880269,-0.280751485,-0.245596324,-0.569031590,1.001554000,-0.362876322,-0.053607191,-0.471230224,0.003404933,-0.117870077,-0.755562616,1.003968924,-0.242553696,-0.185857625,0.197499385
101,5.084873713,0.400000000,0.000000000,0.200000000,-0.601735044,-0.130853228,-0.527128080,-0.381791778,-0.277411932,-0.575288727,-0.254539496,0.025770756,-0.396227555,0.054893723,-0.143583949,0.675826954,-0.089473326,0.100066935,-0.578916760,-0.108897181,-0.552271685,-0.380415549,-0.293268900,-0.569026805,-0.227921515,0.047509151,-0.372323716,0.043634181,-0.139822819,0.689597714,-0.083976894,0.072627613
102,5.135079907,0.400000000,0.000000000,0.200000000,-0.010321932,-0.163314623,0.692658419,0.201998091,0.194864150,0.159533675,0.766151971,-0.223988501,0.470388172,-0.374057271,-0.053132462,0.373518014,0.509852239,-0.194046974,0.011982227,-0.141422681,0.667651968,0.203259053,0.179880095,0.165530538,0.792246078,-0.202936034,0.494632141,-0.385496341,-0.049665983,0.386569118,0.515441144,-0.221344571
103,5.185407638,0.400000000,0.000000000,0.200000000,0.309217851,0.296069950,0.995288964,-0.631000223,0.323580188,-0.103175473,-0.153100531,-0.015144405,-0.201968543,0.202238802,0.051354060,-0.531304704,0.969291199,0.045719473,0.330982232,0.318003953,0.970252616,-0.629843629,0.309346498,-0.097373168,-0.127307910,0.005415098,-0.177947216,0.190809081,0.054918006,-0.518894469,0.975047827,0.018615119
104,5.234909684,0.400000000,0.000000000,0.200000000,-0.505116677,-0.132325129,0.053093823,-0.137633562,-0.133575342,0.284120508,-0.233805401,-0.125756252,-0.210118352,-0.131600832,-0.288879043,0.058014469,0.459138812,0.067758729,-0.483543858,-0.110392423,0.028454533,-0.136562746,-0.146924190,0.289772793,-0.208252411,-0.105639807,-0.186268142,-0.143069164,-0.285421490,0.069817511,0.464985231,0.040910824
105,5.285024469,0.400000000,0.000000000,0.200000000,0.024747858,-0.237594529,-0.183558767,-0.725181072,1.000000000,-0.060980155,-0.381303396,-0.006582644,-0.096526017,0.451838476,0.166510998,-0.584551001,-0.224655583,-0.214717971,0.046068888,-0.215616531,-0.207936765,-0.724256586,0.987448663,-0.055424553,-0.356017172,0.013202539,-0.072798540,0.440375395,0.169920451,-0.573270891,-0.218720654,-0.241351377
106,5.335354698,0.400000000,0.000000000,0.200000000,-0.071811353,-0.748755930,0.723204431,0.186949774,0.115402374,0.057209023,0.208226183,-0.217331085,0.022829678,0.627536766,0.616325833,-0.586995130,-0.201950716,-0.053207372,-0.050670345,-0.726771034,0.699131488,0.187771532,0.103635869,0.062684944,0.233217319,-0.197893681,0.046418268,0.615998668,0.619664118,-0.576225710,-0.195940301,-0.079651245
107,5.384935537,0.400000000,0.000000000,0.200000000,-0.521673933,-0.307180909,0.014364968,0.252672754,-0.079363054,-0.329436061,-0.113574957,-0.204596562,0.317591130,0.343852150,-0.209344215,0.678960961,-0.135543958,0.114635259,-0.500719374,-0.285198636,-0.009437018,0.253382135,-0.090399602,-0.324033005,-0.088893976,-0.185462881,0.341049257,0.332280395,-0.206069259,0.689250677,-0.129479811,0.088350192
108,5.434910700,0.400000000,0.000000000,0.200000000,0.377904763,0.310821165,-0.052492176,0.101663321,1.000000000,-0.042616354,0.143708570,-0.252019720,0.195491472,-0.131417258,0.392082108,-0.418127004,0.296158699,0.060023401,0.398692173,0.332786102,-0.076016278,0.102275800,0.989660479,-0.037273124,0.168062920,-0.233193189,0.218819665,-0.143044534,0.395292483,-0.408300221,0.302264463,0.033878151
109,5.484925698,0.400000000,0.000000000,0.200000000,0.092027193,0.249208695,0.377106737,-0.393063785,-0.985117985,-0.016803085,0.269947154,-0.268558851,0.378325907,-0.300455479,0.091487669,0.043466268,0.056979627,0.417757686,0.112648983,0.271148746,0.353847591,-0.392552493,-0.994799835,-0.011517909,0.293964555,-0.250018962,0.401526585,-0.312119475,0.094635043,0.052855281,0.063114105,0.391733216
110,5.535012799,0.400000000,0.000000000,0.200000000,-0.317174620,-0.432036737,-0.148492883,0.146899381,-0.438129603,0.304267659,0.008368792,-0.018452468,-0.165334457,0.380334234,0.609422648,-1.000000000,0.228538617,-0.257545776,-0.296711120,-0.410128234,-0.171490037,0.147320797,-0.447186613,0.309506494,0.032038389,-0.000193559,-0.142258966,0.368631568,0.612508525,-0.991028005,0.234693672,-0.283462909
111,5.584910249,0.400000000,0.000000000,0.200000000,0.099309902,0.080144294,0.160251697,-0.038481206,-0.224632996,0.181635629,-0.363953591,0.332247970,0.248491569,-0.460600347,-0.686041165,0.859018921,-0.042187297,-0.251606332,0.119615739,0.101999522,0.137508423,-0.038137984,-0.233104525,0.186833994,-0.340630694,0.350226934,0.271456950,-0.472331240,-0.683022178,0.867586857,-0.036020172,-0.277387680
112,5.635013526,0.400000000,0.000000000,0.200000000,0.238978418,0.042189362,0.233240838,0.021045334,0.079873905,0.139604795,0.302846674,-0.466675681,-0.047588133,0.286085880,0.448425501,-0.178802871,-0.032945369,-0.183133164,0.259127485,0.063981351,0.210748193,0.021322373,0.071956588,0.144769476,0.325831711,-0.448978200,-0.024724654,0.274338620,0.451373126,-0.170625483,-0.026773207,-0.208746947
113,5.684934058,0.400000000,0.000000000,0.200000000,-0.483731437,-0.276044879,0.241034271,-0.038972533,0.634587362,-0.136083433,0.147638688,-0.062773183,0.119488982,-0.272654196,-0.066261420,-0.048103017,0.085010129,0.540293668,-0.463741481,-0.254317218,0.218778979,-0.038759338,0.627188203,-0.130952770,0.170299437,-0.045348473,0.142255343,-0.284399481,-0.063376841,-0.040291086,0.091193123,0.514860748
114,5.734947301,0.400000000,0.000000000,0.200000000,-0.358466721,0.372704967,-0.258665212,0.048636303,-0.144058170,-0.008783071,0.545454950,-0.086255591,0.596733052,-0.397423257,0.026233668,-0.212922133,-0.480445934,0.119785334,-0.338631377,0.394369506,-0.280680094,0.048791815,-0.150959060,-0.003684065,0.567800096,-0.069102062,0.619406102,-0.409162821,0.029046201,-0.205456366,-0.474258633,0.094542616
115,5.784850872,0.400000000,0.000000000,0.200000000,-0.195331645,0.347957154,-0.302594368,0.117674676,0.143764143,0.397172124,0.140824103,-0.159072391,-0.601002938,-0.036519009,0.511822997,0.281994982,-0.327875960,0.061924793,-0.175654311,0.369558349,-0.324376204,0.117779748,0.137337536,0.402244138,0.162861535,-0.142181172,-0.578420847,-0.048241811,0.514571396,0.289134879,-0.321686678,0.036878975
116,5.834961170,0.400000000,0.000000000,0.200000000,0.132053744,-0.142395215,0.045585347,-0.052520977,0.054349696,0.219392111,-0.940406977,-0.653052502,0.350741204,-0.151062830,0.477950923,0.771490706,-0.190053200,-0.027744115,0.151575897,-0.120857514,0.024035308,-0.052461339,0.048375247,0.224439032,-0.918670622,-0.636419088,0.373235513,-0.162764036,0.480635665,0.778322730,-0.183863769,-0.052587672
117,5.884940692,0.400000000,0.000000000,0.200000000,0.269940391,0.484916272,0.170308206,0.399781360,-0.168761695,0.091488554,-0.178294763,0.163663875,-0.273261309,0.009166831,0.099538458,-1.000000000,0.636584926,-0.412982122,0.289307691,0.506389257,0.148994041,0.399797010,-0.174294965,0.096510277,-0.156856559,0.180042540,-0.250855005,-0.002508049,0.102157918,-0.993462172,0.642766818,-0.437615835
118,5.935031733,0.400000000,0.000000000,0.200000000,-0.105047154,-0.211811642,-0.045406941,-1.000000000,0.356761680,0.076717911,0.067284344,0.089715460,0.439818247,-0.093237239,-0.270467940,0.479174115,-0.470277424,-0.080000821,-0.085834582,-0.190381330,-0.066593749,-1.000033345,0.351544410,0.081719377,0.088478809,0.105898397,0.462170989,-0.104843620,-0.267900232,0.485493859,-0.464079574,-0.104457154
119,5.984954440,0.400000000,0.000000000,0.200000000,-0.268284510,0.503421360,-0.003760808,0.498549200,0.330531513,-0.238538024,-0.050719176,-0.256465772,-0.669467217,0.016568934,-0.454808584,-0.077655088,-0.102965007,0.429765876,-0.249181802,0.524785183,-0.024664859,0.498501051,0.325738200,-0.233549596,-0.029800483,-0.240538822,-0.647213309,0.004949673,-0.452299407,-0.071602765,-0.096778675,0.405519668
120,6.035347619,0.400000000,0.000000000,0.200000000,-0.127932631,-0.305184325,-0.045149528,-0.556629458,0.065761815,0.105529073,-0.233443615,-0.314547162,-0.311329553,0.299038792,-0.331976916,-0.052962249,-0.348942769,-0.210764479,-0.108997716,-0.283881567,-0.065847861,-0.556721491,0.061343914,0.110490336,-0.212798658,-0.298837574,-0.289151499,0.287481944,-0.329522813,-0.047154609,-0.342778832,-0.234796841
121,6.085327536,0.400000000,0.000000000,0.200000000,0.157165332,-0.873881014,0.565959424,0.094603212,0.397096854,-0.148404896,-0.475886204,-0.615294656,-0.263085109,0.230183267,0.073757443,0.149011358,-0.435498288,-0.164040245,0.175953105,-0.852643793,0.545491046,0.094486368,0.393052623,-0.143463451,-0.455517146,-0.599825886,-0.240989574,0.218659182,0.076154489,0.154579454,-0.429354229,-0.187850384
122,6.134959647,0.400000000,0.000000000,0.200000000,0.251706443,-0.667222216,-0.490232498,0.774383162,0.336151690,0.198416642,-0.160425489,-0.268514006,-0.095568550,0.110586606,0.516306080,0.858201785,-0.177009298,0.180706264,0.270337825,-0.646048787,-0.510490530,0.774234378,0.332454174,0.203334775,-0.140324810,-0.253266623,-0.073549726,0.099124554,0.518647694,0.863550244,-0.170887277,0.157120848
123,6.185007537,0.400000000,0.000000000,0.200000000,-0.204135152,-0.248321585,-0.136155705,-0.610451152,-0.606432233,0.520820639,-0.391069215,0.377088140,-0.233983058,0.173470764,-0.638390204,1.000000000,0.227922054,-0.348829037,-0.185653409,-0.227212010,-0.156198659,-0.610622668,-0.609795774,0.525720608,-0.371233193,0.392110650,-0.212039101,0.162062275,-0.636102084,1.005139432,0.234023170,-0.372185391
124,6.235078868,0.400000000,0.000000000,0.200000000,-0.014554614,0.332077424,-0.538694065,0.697625999,-0.142587175,-0.012432352,-0.582749260,-0.090272878,0.394972315,0.019167484,-0.245816295,-0.552939566,-0.299657560,0.305672823,0.003777079,0.353125247,-0.558527332,0.697431327,-0.145633086,-0.007551411,-0.563171241,-0.075466127,0.416840631,0.007822473,-0.243580255,-0.547996318,-0.293579883,0.282548087
125,6.284893134,0.400000000,0.000000000,0.200000000,-0.074630101,-0.514005029,0.476700380,-0.011076613,0.913267759,0.383863697,0.079997509,-0.264578685,-0.241876594,0.353953887,0.320228831,-0.065886663,0.302963610,0.034913452,-0.056446750,-0.493021432,0.457073839,-0.011286388,0.910523624,0.388729581,0.099322527,-0.249984586,-0.220080317,0.342673360,0.322414208,-0.061128468,0.309015508,0.012022718
126,6.334973570,0.400000000,0.000000000,0.200000000,-0.480533220,0.231698016,-0.049187192,0.007132183,-0.267076767,0.382274482,0.034023733,-0.289766976,-0.084964963,0.713898690,-0.163931511,-0.491994834,0.053399632,0.132905023,-0.462497112,0.252618535,-0.068609552,0.006902828,-0.269532492,0.387120272,0.053100859,-0.275380587,-0.063242099,0.702686527,-0.161793386,-0.487410621,0.059426006,0.110249599
127,6.384949633,0.400000000,0.000000000,0.200000000,0.090828595,-0.281190079,-0.065795828,-0.135331790,0.423392314,-0.038836664,0.191551401,0.740886553,0.081036089,0.104084439,0.072645307,-0.531130205,0.409796523,-0.141301036,0.108718450,-0.260333324,-0.085017732,-0.135576255,0.421211454,-0.034009820,0.210385143,0.755069352,0.102690455,0.092943853,0.074733365,-0.526709961,0.415794064,-0.163720099
128,6.434963526,0.400000000,0.000000000,0.200000000,0.481812525,-0.237577109,0.714223990,-0.185586940,0.518352955,-0.036398213,0.578424637,0.464593692,0.010100305,0.005866723,-0.077745203,-0.001822029,0.077600306,0.162485461,0.499557573,-0.216784759,0.695200184,-0.185840703,0.516433788,-0.031586389,0.597019507,0.478577801,0.031686285,-0.005199426,-0.075705350,0.002443797,0.083565394,0.140304334
129,6.485220131,0.400000000,0.000000000,0.200000000,0.186609058,-0.143174295,0.094902202,-0.048518330,-0.251472438,0.282474556,-0.157085732,-0.032831424,-0.048351292,-0.039296355,-0.253205708,-0.017107829,0.945321875,-0.168433913,0.204210444,-0.122444636,0.076074337,-0.048781987,-0.253142965,0.287270577,-0.138724611,-0.019042161,-0.026834002,-0.050286368,-0.251208771,-0.012987674,0.951256044,-0.190376165
130,6.534974640,0.400000000,0.000000000,0.200000000,-0.227798974,0.352414932,-0.597505000,0.181216124,-0.477414828,-0.250201249,-0.643670875,0.134486941,-0.469142500,0.046920057,-0.197624359,0.392556652,-0.223370311,0.502001528,-0.210339904,0.373082271,-0.616147418,0.180940829,-0.478853761,-0.245425158,-0.625536071,0.148087619,-0.447690863,0.036009182,-0.195670993,0.396542281,-0.217466301,0.480296038
131,6.584934986,0.400000000,0.000000000,0.200000000,0.203891491,0.639993297,-0.505281745,0.200487498,0.675521275,0.154322786,-0.524956704,-0.367191227,-0.318646045,-0.297964336,0.340456791,0.147602232,-0.708981971,0.106614998,0.221213111,0.660597632,-0.523736436,0.200208224,0.674305635,0.159082919,-0.507043677,-0.353775066,-0.297259518,-0.308795365,0.342368688,0.151460503,-0.703110549,0.085145776
